"U:0","U:1","U:2","Points:0","Points:1","Points:2"
-0.052025,-0.18967,0.0080489,-2.0529,-6.0008,-0.91811
-0.075715,-0.41333,0.0066424,-1.9485,-6.0009,-0.91134
-0.075795,-0.47189,0.0046076,-1.8454,-6.0009,-0.90907
-0.062705,-0.44179,0.0034218,-1.7439,-6.0009,-0.9083
-0.052799,-0.36565,0.0052437,-1.6432,-6.0009,-0.90802
-0.033808,-0.2226,0.01361,-1.543,-6.0009,-0.90792
-0.042043,-0.11323,0.0062947,-1.4429,-6.0009,-0.90793
-0.076019,-0.14589,-0.021436,-1.343,-6.001,-0.90802
-0.082434,-0.18768,-0.02882,-1.2432,-6.0011,-0.90825
-0.098432,-0.20023,-0.013793,-1.1436,-6.0013,-0.90876
-0.153,-0.11928,0.012246,-1.0448,-6.0019,-0.90991
-0.13962,0.075216,0.016829,-0.94779,-6.0036,-0.91222
-0.090951,0.24507,0.018244,-0.85505,-6.0062,-0.91607
-0.071796,0.29064,0.011784,-0.7767,-6.0085,-0.91761
0.051945,0.22918,-0.026497,-5.3262,-5.9009,-0.90789
0.077098,0.22391,-0.017488,-5.244,-5.9009,-0.91439
0.11834,0.20877,-0.009126,-5.1447,-5.9009,-0.91029
0.13468,0.19046,-0.0029154,-5.044,-5.9009,-0.9088
0.14045,0.1638,0.0058013,-4.9434,-5.9009,-0.90825
0.1338,0.12957,0.017718,-4.8432,-5.9009,-0.90803
0.1159,0.087485,0.030635,-4.7431,-5.9009,-0.90796
0.094526,0.043758,0.045225,-4.6434,-5.9009,-0.90804
0.065077,-0.0065749,0.052043,-4.5441,-5.901,-0.90841
0.046351,-0.052489,0.041111,-4.4464,-5.9011,-0.90957
0.043545,-0.084797,0.02911,-4.3541,-5.9013,-0.91308
0.025865,-0.069206,0.03014,-4.2764,-5.9016,-0.91479
-0.014399,0.12509,0.0013987,-2.1509,-5.9011,-0.92203
-0.044167,-0.15558,0.0069628,-2.0528,-5.9009,-0.91774
-0.074712,-0.41161,0.0070743,-1.9485,-5.9009,-0.9112
-0.081292,-0.48584,0.0049777,-1.8454,-5.9009,-0.90901
-0.070905,-0.45909,0.003533,-1.7439,-5.9009,-0.90827
-0.062807,-0.38588,0.0040315,-1.6432,-5.9009,-0.90801
-0.044139,-0.25289,0.01118,-1.543,-5.9009,-0.90792
-0.042073,-0.10712,0.011007,-1.4429,-5.9009,-0.90795
-0.084895,-0.10088,-0.019747,-1.343,-5.901,-0.90808
