"U:0","U:1","U:2","Points:0","Points:1","Points:2"
-8.17e-05,0.00011985,1.54e-05,9.75,5.0503,0.13487
-7.289e-05,0.00017684,1.7998e-05,9.75,4.9512,0.2351
-6.0835e-05,0.0002333,1.0296e-05,9.7499,4.853,0.33658
-5.0761e-05,0.00025853,7.9593e-06,9.7495,4.7562,0.43955
-4.5808e-05,0.0002502,1.8879e-05,9.7486,4.6602,0.54335
-4.3162e-05,0.00020732,3.4099e-05,9.7471,4.5639,0.64651
-3.2693e-05,0.0001518,4.9895e-05,9.7438,4.467,0.74866
2.4033e-05,1.3546e-07,5.9459e-05,9.7458,4.3544,0.84974
1.017e-05,0.00016806,1.6454e-06,8.9501,4.25,0.039865
-2.5781e-05,0.00019511,7.7078e-07,9.0504,4.2501,0.13031
2.9202e-06,0.00013956,-6.4238e-07,9.0503,4.15,0.039894
-4.9443e-05,0.00017753,2.6217e-07,9.1511,4.2504,0.23222
-2.3018e-05,0.00015788,1.7179e-07,9.1512,4.1501,0.13057
1.0328e-06,0.0001174,-2.4859e-06,9.1509,4.05,0.039943
-5.7076e-05,0.00015294,3.2876e-06,9.2514,4.2513,0.33588
-3.4215e-05,0.00014398,1.0922e-06,9.2527,4.1504,0.23331
-1.4755e-05,0.00013226,4.3308e-07,9.253,4.05,0.131
2.3567e-06,0.00010084,-1.633e-06,9.2525,3.95,0.040005
-5.1683e-05,0.00012787,1.3377e-05,9.3508,4.253,0.44115
-3.1597e-05,0.00012809,6e-06,9.3542,4.1512,0.33872
-1.7571e-05,0.00012502,2.4801e-06,9.3563,4.0502,0.23526
-6.4846e-06,0.0001169,8.5849e-07,9.3564,3.9499,0.13167
2.8244e-06,8.8668e-05,-9.6571e-07,9.3551,3.85,0.040021
-3.4394e-05,0.0001097,2.7488e-05,9.4488,4.2548,0.5457
-1.5928e-05,0.00011427,1.7763e-05,9.4552,4.152,0.44478
-8.2202e-06,0.00011712,1.0692e-05,9.46,4.0504,0.34266
-5.7837e-06,0.00011666,5.018e-06,9.462,3.9499,0.23858
-3.1848e-06,0.00010956,1.9723e-06,9.4614,3.8499,0.13287
7.5827e-07,7.8333e-05,-1.2038e-06,9.4577,3.75,0.039899
1.6534e-05,0.00011067,3.8615e-05,9.545,4.2566,0.64848
2.0009e-05,0.00011649,2.9096e-05,9.5563,4.1517,0.54845
9.2226e-06,0.00011919,2.1516e-05,9.5633,4.0502,0.44809
-3.582e-07,0.00011637,1.4564e-05,9.5665,3.9499,0.34687
-6.7606e-06,0.00011073,7.6661e-06,9.5674,3.8499,0.24351
-1.0952e-05,0.00010267,2.9114e-06,9.5667,3.7501,0.13577
-7.5062e-06,7.0058e-05,1.287e-06,9.5578,3.6501,0.04027
-1.731e-05,0.00011919,4.3337e-05,9.6463,4.2454,0.74972
